"id","initial","page","headword","part_of_speech","gloss","authority","audio_url","source_url"
"2854","s","1","shã’we","sustantivo","la lombriz intestinal","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=1&lang=es"
"2855","s","1","shã’we yu’tse","sustantivo","la lombricera, el vermífugo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=1&lang=es"
"2856","s","1","shã’we yaj","sustantivo","bejuco","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=1&lang=es"
"2857","s","2","shba’mb","sustantivo","la carne espumosa","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2858","s","2","shbu","sustantivo","el uvillo (fruta silvestre comestible)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2859","s","2","shcajnde-, shcande-","verb transitive","fracturar, quebrar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2860","s","2","shcambish-, shcambishíi-","verb intransitive","hacer ampollas","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2861","s","2","shcandende-","verb transitive","fracturar (varias veces o en varias partes)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2862","s","2","shcate-","verb intransitive","fracturar, quebrarse","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2863","s","2","shcatete-","verb intransitive","fracturarse (varias veces)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2864","s","2","shcayatú","sustantivo","ampolla","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_26Jul2013_975ampolla.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2865","s","2","shic","sustantivo","el cardo (planta)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2866","s","2","shicani","past participle","la risa","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_602risa.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2867","s","2","shicasa","sustantivo","persona que rie","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2868","s","2","shica’ca-","verb transitive","reir (repetidas veces)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2869","s","2","shicshic","adjetivo","roñoso, áspero","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2870","s","2","shijca-, shica-","verb transitive","reir","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2871","s","2","shimb","sustantivo","maíz tierno","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2872","s","2","shimb dyi’tj","sustantivo","el tallo de maíz","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2873","s","2","shimb ej","sustantivo","la roza","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2874","s","2","shimb ets","sustantivo","la hoja de maíz","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2875","s","2","shimb quite","sustantivo","la flor del maíz","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2876","s","2","shinde-, shindée-","verb transitive","erizar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2877","s","2","shinde’nde-","verb transitive","erizar (varias veces)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2878","s","2","shindy","adjetivo","llorón","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_603lloron.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2879","s","2","shindy-, shindyíi-","verb intransitive","ser llorón","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_604serlloron.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2880","s","2","shish","sustantivo","grieta, rendija","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2881","s","2","shish-, shishíi-","verb intransitive","rajarse, agrietarse","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_26Jul2013_913rajarse.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2882","s","2","shishi’shi-","verb intransitive","agrietarse (en varias partes)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2883","s","2","shita","sustantivo","el armadillo (mamífero)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2884","s","2","shita","sustantivo","avispa (insecto)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2885","s","2","shita-, shitáa-","verb intransitive","bramar","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_23Jul2013_046bramar.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2886","s","2","shi’nd-, shi’ndu-","verb transitive","imitar, remedar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2887","s","2","shi’ndy","sustantivo","la abeja (insecto)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2888","s","2","shi’ndy mil","sustantivo","la miel de abeja","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2889","s","2","shi’ndy (chji’ndy)","adjetivo","obscuro","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2890","s","2","shi’ndy-, shi’ndyi- (chji’ndy-)","verb intransitive","obscurecerse","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2891","s","2","shi’ta-","verb intransitive","humear","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_605humear.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2892","s","2","shiing-, shiingúu-","verb intransitive","sentirse incapaz","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_723sentirseincapaz.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2893","s","2","shiingmée","adverbio","confiadamente, acertadamente","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2894","s","2","shĩ’j","sustantivo","el león, puma (mamífero)","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_23Jul2013_047leon.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2895","s","2","shĩ’sh","adjetivo","transparente (tela)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2896","s","2","shlalá","adjetivo","pinto (blanco y negro)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2897","s","2","shlalá","sustantivo","granadilla (fruta)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2898","s","2","shlaapún","noun (préstamo del español)","eslabón (hierro para afilar o para sacar fuego del pedernal)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2899","s","2","shlaatán","adjetivo","pinto, con pintas","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2900","s","2","shna’na","sustantivo","baba","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2901","s","2","shpijnde-, shpinde- (shapijnde-)","verb transitive","desgajar","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2902","s","2","shpindende-","verb transitive","desgajar (varias veces o varias ramas)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2903","s","2","shpite- (shapite)","verb intransitive","desgajarse, desprenderse","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2904","s","2","shpite’te-","verb intransitive","desgarjarse, desprenderse","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2905","s","2","shpiipí","sustantivo","el bimbo, pisco, pavo común (ave)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2906","s","2","shquitya-, shquityáa-","verb transitive","añadir, pegar con goma","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_26Jul2013_887anadir.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2907","s","2","shquiicy","sustantivo","el chicao (ave amarillo)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2908","s","2","shquiicy","adjetivo","amarillo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2909","s","2","shquiicy yuu-","verb intransitive","ponerse amarillo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2910","s","2","shuj","interjección","¡Toma!","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2911","s","2","shull","adjetivo","aguado","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_376aguado.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2912","s","2","shuma","sustantivo","la ardilla (mamífero roedor)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2913","s","2","shumatyjã’","sustantivo","(planta, que da sabor a la comida)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2914","s","2","shumáa-","verb intransitive","volverse pardo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2915","s","2","shunde-","verb transitive","1. escarmenar lana, cardar; 2. cosechar maíz","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2916","s","2","shuuna’","adverbio","callado","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_606callado.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2917","s","2","shuuna’ nvijt-","verb transitive","callar, hacer callar","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_607callar.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2918","s","2","shuuna’ u’p-","verb intransitive","estar callado, guardar silencio","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_608estarcallado.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2919","s","2","shuuna’ vit-","verb transitive","hacer callar","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_25Jul2013_609hacercallar.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2920","s","2","shũcy","sustantivo","molleja","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2921","s","2","shũpy","adjetivo","choclo cocido","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2922","s","2","shũpy tuca","sustantivo","la calabaza (para maracas)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2923","s","2","shũsh-, shũshúu-","verb transitive","1. frotar, fregar, ungir, untar; 2. afilar (machete, hacha); 3. restregar trigo (con un mazo)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2924","s","2","shũ’sh","adjetivo","crespo","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2925","s","2","shũ’sh-, shũshu-","verb transitive","arrugar","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_26Jul2013_888arrugar.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2926","s","2","shũ’tene-","verb transitive","desgarrar (varias tiras)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2927","s","2","shũ’tete-","verb intransitive","desgarrarse (en varias partes)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2928","s","2","shũ’wende-","verb transitive","romper, rasgar (una sola tira)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2929","s","2","shũ’wete-","verb intransitive","romperse, desgarrarse","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2930","s","2","shũu","adjetivo","simple, soso","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2931","s","2","shũucãj-","verb intransitive","perder sabor","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_377perdersabor.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2932","s","2","shũucjash","sustantivo","la mazamorra","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2933","s","2","shũucuet","sustantivo","la piedra de afilar","Hablante: Francy Yanet","https://talkingdictionary.swarthmore.edu/media/paez/aud/NasaYuwe_FrancyYaneth_24Jul2013_326piedradeafilar.mp3","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2934","s","2","shũulape (shũulepja)","sustantivo","(planta medicinal)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2935","s","2","shũuwa’c","sustantivo","(planta medicinal)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2936","s","2","shũuwe’tj","sustantivo","escancel (planta medicinal)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2937","s","2","shũu yu’tscavy","sustantivo","(planta medicinal)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2938","s","2","shwawa-","verb intransitive","murmurar (ruido del río)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2939","s","2","shwa’","sustantivo","la cidrayota (planta comestible)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2940","s","2","shwende-, shwendúu-","verb transitive","menear, revolver","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
"2941","s","2","shwendu’ndu-","verb transitive","menear (repetidas veces)","Hablante: Gerdel and Slocum, 1983.","","https://talkingdictionary.swarthmore.edu/paez/?initial=s&page=2&lang=es"
